X,Y,gid,Name,description,altitudeMode,Status,OneWayRoad,Direction,CityCouncil,PostedSpeedLimit_MPH,Shape.len,ParentPathLength_Miles,ProjectName,MaintainedBy,PhysicalJurisdiction,PathType,ParentTerminiDesc,ParentPathName,FiftyMileLoop,SurfaceMaterial,ProjectTermini,Path_Width_ft,Field_1
-106.715360908053,35.07730062871,2675,BikeLane - A portion of the street with a designated lane for bicycles.,,clampToGround,Existing,<Null>,<Null>,3,25,1053.112076,0.19,<Null>,CABQ_SM,CITY OF ALBUQUERQUE,BikeLane,from Central to Coors,Amanda,<Null>,Asphalt,<Null>,<Null>,BikeLane - A portion of the street with a designated lane for bicycles.
-106.567554713482,35.0708370054191,2681,BikeRoute - Cars and bicycles share the street.,,clampToGround,Existing,<Null>,<Null>,6,25,8080.189144,1.53,<Null>,CABQ_SM,CITY OF ALBUQUERQUE,BikeRoute,,Bell,<Null>,Asphalt,<Null>,<Null>,BikeRoute - Cars and bicycles share the street.
-106.685034160836,35.1436434808115,2686,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,N/S,99,<Null>,558.422484,0.1,<Null>,BERNCO_OS,BERNALILLO COUNTY,Unpaved Multiple Use Trail,official trail,Foothills Trails,<Null>,Natural Surface,Graham Property,<Null>,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.
-106.66991159966,35.028364043966,2689,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,Multiple,99,<Null>,1707.470361,0.32,<Null>,BERNCO_OS,BERNALILLO COUNTY,Unpaved Multiple Use Trail,new loop 2014,YCC Trails,<Null>,Natural Surface,Rio Bravo Fishing Pier & Nature Trail,<Null>,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.
-106.671702673872,35.0818201917196,2690,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,"N/W,S/E",2,<Null>,1497.11641,0.28,<Null>,CABQ_OS,CITY OF ALBUQUERQUE,Unpaved Multiple Use Trail,"road; track taken 02-09-06",YCC Trails,<Null>,Natural Surface,San Antonio Oxbow (Closed),<Null>,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.
-106.473300443406,35.1462171091094,2725,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,Multiple,99,<Null>,6687.988562,1.26,<Null>,BERNCO,BERNALILLO COUNTY,Unpaved Multiple Use Trail,<Null>,Trail 305,<Null>,Natural Surface,<Null>,<Null>,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.
-106.674879349303,35.084773505028,2692,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,"N/W,S/E",2,<Null>,1780.211721,0.33,<Null>,CABQ_OS,CITY OF ALBUQUERQUE,Unpaved Multiple Use Trail,<Null>,YCC Trails,<Null>,Natural Surface,San Antonio Oxbow (Closed),<Null>,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.
-106.657515048158,35.0697327372637,2769,Paved Multiple Use Trail - A paved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,N/S,2,<Null>,298.852685,0.05,<Null>,BERNCO_OS,CITY OF ALBUQUERQUE,Paved Multiple Use Trail,from Bridge to 2nd,RiversideTrail,<Null>,Asphalt,<Null>,<Null>,Paved Multiple Use Trail - A paved trail closed to automotive traffic.
-106.650735930254,35.1798019125407,2694,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,N/S,99,<Null>,1819.034171,0.34,<Null>,CABQ_OS,BERNALILLO COUNTY,Unpaved Multiple Use Trail,<Null>,Bosque Trails,<Null>,Natural Surface,San Antonio Oxbow (Closed),<Null>,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.
-106.669751788168,35.0298768682214,2732,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,N/S,99,<Null>,567.577343,0.1,<Null>,BERNCO_OS,BERNALILLO COUNTY,Unpaved Multiple Use Trail,<Null>,YCC Trails,<Null>,Natural Surface,San Antonio Oxbow (Closed),<Null>,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.
-106.619873655919,35.2073080120511,2697,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,"N/E,S/W",99,<Null>,1490.525072,0.28,<Null>,CABQ_PM,BERNALILLO COUNTY,Unpaved Multiple Use Trail,"wide, soft, sandy trail; no true beginning or end",Bosque Trails,<Null>,Natural Surface,San Antonio Oxbow (Closed),<Null>,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.
-106.683385413913,35.1367407083231,2702,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,"N/E,S/W",99,<Null>,1036.416823,0.19,<Null>,CABQ_OS,BERNALILLO COUNTY,Unpaved Multiple Use Trail,user trail obscured in spots by recent clearing,Rio Grande Nature Center Bosque Trail,<Null>,Natural Surface,San Antonio Oxbow (Closed),<Null>,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.
-106.68686917831,35.1408656526568,2772,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,"N/E,S/W",1,<Null>,4990.935564,0.94,<Null>,CABQ_OS,CITY OF ALBUQUERQUE,Unpaved Multiple Use Trail,levee road connection to pueblo montano,West Levee Road,<Null>,Natural Surface,<Null>,<Null>,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.
-106.682159026826,35.1360290211072,2700,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,"N/E,S/W",99,<Null>,1369.859899,0.25,<Null>,CABQ_OS,BERNALILLO COUNTY,Unpaved Multiple Use Trail,north end of paved trail,Rio Grande Nature Center Bosque Trail,<Null>,Crusher Fine,San Antonio Oxbow (Closed),<Null>,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.
-106.689926527268,35.1233938065152,2705,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,"N/E,S/W",99,<Null>,696.959387,0.13,<Null>,CABQ_OS,BERNALILLO COUNTY,Unpaved Multiple Use Trail,moderate foot and bike traffic,Rio Grande Nature Center Bosque Trail,<Null>,Natural Surface,San Antonio Oxbow (Closed),<Null>,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.
-106.690457596211,35.1128106529526,2710,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,N/S,99,<Null>,1382.359475,0.26,<Null>,CABQ_OS,BERNALILLO COUNTY,Unpaved Multiple Use Trail,"new trail work; well-defined",Rio Grande Nature Center Bosque Trail,<Null>,Natural Surface,San Antonio Oxbow (Closed),<Null>,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.
-106.487423940089,35.1113274841742,2716,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,E/W,9,<Null>,752.187789,0.14,<Null>,CABQ_OS,CITY OF ALBUQUERQUE,Unpaved Multiple Use Trail,<Null>,Foothills Trails,<Null>,Natural Surface,Sandia Foothills,<Null>,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.
-106.677449839814,35.1433328612201,2718,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,"N/E,S/W",99,<Null>,2398.261748,0.45,<Null>,CABQ_OS,BERNALILLO COUNTY,Unpaved Multiple Use Trail,<Null>,Rio Grande Nature Center Bosque Trail,<Null>,Natural Surface,<Null>,<Null>,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.
-106.649715191203,35.1816962438973,2720,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,"N/E,S/W",99,<Null>,638.77408,0.12,<Null>,CABQ_OS,BERNALILLO COUNTY,Unpaved Multiple Use Trail,connection to road,Bosque Trails,<Null>,Natural Surface,San Antonio Oxbow (Closed),<Null>,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.
-106.697340101573,35.1278660340177,2784,BikeLane - A portion of the street with a designated lane for bicycles.,,clampToGround,Existing,<Null>,<Null>,1,25,1447.876996,0.27,<Null>,CABQ_SM,CITY OF ALBUQUERQUE,BikeLane,from Saint Josephs to Alamogordo,Saint Josephs,<Null>,Asphalt,<Null>,<Null>,BikeLane - A portion of the street with a designated lane for bicycles.
-106.484917470253,35.0670085379429,2728,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,Multiple,9,<Null>,1726.094081,0.32,<Null>,CABQ_OS,CITY OF ALBUQUERQUE,Unpaved Multiple Use Trail,"foomtb; not completed; track taken 07-10-09",Foothills Trails,<Null>,Natural Surface,Sandia Foothills,<Null>,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.
-106.597111498061,35.3423014048263,2734,Paved Multiple Use Trail - A paved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,"N/W,S/E",<Null>,<Null>,5137.455384,0.97,<Null>,Rio Rancho,CITY OF RIO RANCHO,Paved Multiple Use Trail,Between Santa Fe Hills Blvd and NMSR 528,Venada A Trail,<Null>,Asphalt,<Null>,<Null>,Paved Multiple Use Trail - A paved trail closed to automotive traffic.
-106.482088101124,35.0710882201237,2740,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,N/S,9,<Null>,2535.524569,0.48,<Null>,CABQ_OS,CITY OF ALBUQUERQUE,Unpaved Multiple Use Trail,<Null>,Foothills Trail (365),<Null>,Natural Surface,Sandia Foothills,<Null>,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.
-106.54809889029,35.1861537990827,2754,Paved Multiple Use Trail - A paved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,"N/W,S/E",4,<Null>,1654.682809,0.31,La Cueva ArroyoChannel Improvements,CABQ_PM,CITY OF ALBUQUERQUE,Paved Multiple Use Trail,from Wyoming to N. of Alameda,La Cueva Channel Trail,<Null>,Asphalt,"Area east of Barstow St., near Oakland Ave. NE",13,Paved Multiple Use Trail - A paved trail closed to automotive traffic.
-106.67986426443,35.1400266280533,2745,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,"N/W,S/E",99,<Null>,2073.473549,0.39,<Null>,CABQ_OS,BERNALILLO COUNTY,Unpaved Multiple Use Trail,"user/game trail through jetties; foot traffic only; obscured in areas by leaves/debris; fizzles out",Rio Grande Nature Center Bosque Trail,<Null>,Natural Surface,<Null>,<Null>,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.
-106.487469945574,35.1050001027934,2748,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,E/W,9,<Null>,561.128219,0.1,Foothills Access Project - Trails,CABQ_OS,CITY OF ALBUQUERQUE,Unpaved Multiple Use Trail,provides access to Menaul picnic area,Menaul Trails,<Null>,Natural Surface,Various Sandia Mountain Foothill Locations,<Null>,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.
-106.553498619717,35.171741037554,2755,Paved Multiple Use Trail - A paved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,Multiple,4,<Null>,1763.5292,0.33,BARSTOW PARK IMPROVEMENTS,CABQ_PM,CITY OF ALBUQUERQUE,Paved Multiple Use Trail,from E of Pan Am to Barstow,North Domingo Baca Trail,<Null>,Asphalt,NE of Domingo Baca Drainage and Barstow,10,Paved Multiple Use Trail - A paved trail closed to automotive traffic.
-106.683370287642,35.1462277004666,2763,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,"N/E,S/W",99,<Null>,503.498699,0.09,<Null>,BERNCO_OS,BERNALILLO COUNTY,Unpaved Multiple Use Trail,<Null>,Bosque Trails,<Null>,Natural Surface,Graham Property,<Null>,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.
-106.683544666637,35.091360416382,2767,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,"N/E,S/W",2,<Null>,921.305285,0.17,<Null>,CABQ_OS,CITY OF ALBUQUERQUE,Unpaved Multiple Use Trail,<Null>,YCC Trails,<Null>,Natural Surface,San Antonio Oxbow (Closed),<Null>,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.
-106.463697807623,35.1628691798274,2756,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,N/S,99,<Null>,5110.037379,0.96,<Null>,CABQ_OS,BERNALILLO COUNTY,Unpaved Multiple Use Trail,<Null>,Trail 342,<Null>,Natural Surface,Elena Gallegos Picnic Area/Albert G. Simms Park,<Null>,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.
-106.675842677167,35.0849418923823,2759,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,"N/W,S/E",2,<Null>,1610.168025,0.3,<Null>,CABQ_OS,CITY OF ALBUQUERQUE,Unpaved Multiple Use Trail,<Null>,YCC Trails,<Null>,Natural Surface,San Antonio Oxbow (Closed),<Null>,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.
-106.685719775222,35.1413332541468,2774,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,"N/E,S/W",99,<Null>,1007.908099,0.19,<Null>,BERNCO_OS,BERNALILLO COUNTY,Unpaved Multiple Use Trail,"access road; light foot and bike traffic; spotty ground cover",Bosque Trails,<Null>,Natural Surface,Graham Property,<Null>,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.
-106.68262000387,35.1343977055004,2776,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,E/W,99,<Null>,515.605196,0.09,<Null>,CABQ_OS,BERNALILLO COUNTY,Unpaved Multiple Use Trail,"dirt connection to paved traiil; foot and bike traffic",Rio Grande Nature Center Bosque Trail,<Null>,Natural Surface,San Antonio Oxbow (Closed),<Null>,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.
-106.798154049173,35.0975875782163,2792,BikeLane - A portion of the street with a designated lane for bicycles.,,clampToGround,Existing,<Null>,N/S,99,45,21453.122045,4.06,Atrisco Vista Blvd Reconstruction,CABQ_SM,BERNALILLO COUNTY,BikeLane,from Double Eagle Airport to Dennis Chavez,Atrisco Vista,<Null>,Asphalt,Atrisco Vista Blvd b/w Double Eagle AP S. to I-40,6,BikeLane - A portion of the street with a designated lane for bicycles.
-106.686945175869,35.1331630089408,2775,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,Multiple,99,<Null>,2729.403892,0.51,<Null>,CABQ_OS,BERNALILLO COUNTY,Unpaved Multiple Use Trail,RGNC River Walk,Rio Grande Nature Center Bosque Trail,<Null>,Natural Surface,San Antonio Oxbow (Closed),<Null>,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.
-106.713576764628,35.318343003155,2814,Paved Multiple Use Trail - A paved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,Multiple,<Null>,<Null>,4587.176252,0.86,<Null>,Rio Rancho,CITY OF RIO RANCHO,Paved Multiple Use Trail,<Null>,NM Recreational Trail,<Null>,Asphalt,<Null>,<Null>,Paved Multiple Use Trail - A paved trail closed to automotive traffic.
-106.677995583537,35.0879857590908,2777,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,"N/W,S/E",2,<Null>,1705.369329,0.32,<Null>,CABQ_OS,CITY OF ALBUQUERQUE,Unpaved Multiple Use Trail,"YCC trail, 2nd phase",YCC Trails,<Null>,Natural Surface,San Antonio Oxbow (Closed),<Null>,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.
-106.625091605491,35.2053818153578,2779,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,E/W,99,<Null>,670.672811,0.12,<Null>,CABQ_PM,BERNALILLO COUNTY,Unpaved Multiple Use Trail,recent trail work,Bosque Trails,<Null>,Natural Surface,San Antonio Oxbow (Closed),<Null>,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.
-106.681872055156,35.231493582899,2798,Paved Multiple Use Trail - A paved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,N/S,<Null>,<Null>,4727.229831,0.89,<Null>,Rio Rancho,CITY OF RIO RANCHO,Paved Multiple Use Trail,from South of Southern to Westside,Cabezon Linear Park,<Null>,Asphalt,<Null>,10,Paved Multiple Use Trail - A paved trail closed to automotive traffic.
-106.666542625075,35.0377700683844,2801,Paved Multiple Use Trail - A paved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,N/S,99,<Null>,8119.782764,1.53,<Null>,BERNCO_OS,BERNALILLO COUNTY,Paved Multiple Use Trail,from Bridge to Riverside Trail,Bosque South Trail,<Null>,Asphalt,<Null>,12,Paved Multiple Use Trail - A paved trail closed to automotive traffic.
-106.506186313071,35.1817794373838,2802,Paved Multiple Use Trail - A paved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,<Null>,99,<Null>,574.01675,0.1,<Null>,BERNCO,BERNALILLO COUNTY,Paved Multiple Use Trail,from Patricia Cassidy Park to Wilshire,Primrose Trail,<Null>,Asphalt,<Null>,5,Paved Multiple Use Trail - A paved trail closed to automotive traffic.
-106.584254199812,35.3199167220814,2809,Paved Multiple Use Trail - A paved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,<Null>,<Null>,<Null>,4422.847706,0.83,<Null>,Rio Rancho,CITY OF RIO RANCHO,Paved Multiple Use Trail,<Null>,Lincoln Ave Trail,<Null>,Asphalt,<Null>,<Null>,Paved Multiple Use Trail - A paved trail closed to automotive traffic.
-106.641307121227,35.196881190088,2816,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,<Null>,99,<Null>,502.396102,0.09,<Null>,BERNCO_OS,BERNALILLO COUNTY,Unpaved Multiple Use Trail,picnic area loop,Bosque Trails,<Null>,Natural Surface,San Antonio Oxbow (Closed),<Null>,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.
-106.643762329501,35.1913481056106,2818,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,E/W,99,<Null>,180.444525,0.03,<Null>,CABQ_OS,BERNALILLO COUNTY,Unpaved Multiple Use Trail,"new connection; gentler slope up levee; heavy foot traffic",Bosque Trails,<Null>,Natural Surface,San Antonio Oxbow (Closed),<Null>,Unpaved Multiple Use Trail – An unpaved trail closed to automotive traffic.
-106.696453474974,35.1249704703174,2821,BikeRoute - Cars and bicycles share the street.,,clampToGround,Existing,<Null>,<Null>,1,25,2056.120189,0.38,<Null>,CABQ_SM,CITY OF ALBUQUERQUE,BikeRoute,from St. Joseph's to Bridges,Alamogordo,<Null>,Asphalt,<Null>,<Null>,BikeRoute - Cars and bicycles share the street.
-106.689124277325,35.1464260271275,2822,BikeLane - A portion of the street with a designated lane for bicycles.,,clampToGround,Existing,<Null>,<Null>,1,25,2520.469849,0.47,"North Andalucia at La Luz, Tr 1-9",CABQ_SM,CITY OF ALBUQUERQUE,BikeLane,from N. of Bontierra to Coors,Mirandela,<Null>,Asphalt,SE of Coors & Montano,6,BikeLane - A portion of the street with a designated lane for bicycles.
-106.753025025065,35.1071149643724,2829,Paved Multiple Use Trail - A paved trail closed to automotive traffic.,,clampToGround,Existing,<Null>,<Null>,<Null>,<Null>,95.192526,0.01,<Null>,Under Review,CITY OF ALBUQUERQUE,Paved Multiple Use Trail,<Null>,TBD,<Null>,Concrete,<Null>,<Null>,Paved Multiple Use Trail - A paved trail closed to automotive traffic.
